tokens,ner_tags
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '451', 'Mark', 'Hill', 'Seanchester,', 'GA', '90909', 'Present', 'Address', '59640', 'Emily', 'Lodge', 'Suite', '820', 'Port', 'Cathy,', 'WY', '57933']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL80', '4580822352', 'Issued', 'on', '20-05-2006', 'Expires', 'on', '29-06-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL36', '8106906538', 'Issued', 'on', '27-06-2007', 'Expires', 'on', '24-03-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL94', '2439622619', 'Issued', 'on', '24-02-2027', 'Expires', 'on', '30-08-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(469)709-2755x719']","[17, 17, 17]"
"['Emergency', 'Contact', '(654)931-0278x6814']","[17, 17, 17]"
"['Permanent', 'Address', '731', 'Melissa', 'Mission', 'Apt.', '715', 'Jennaside,', 'ND', '38559', 'Present', 'Address', '258', 'David', 'Flats', 'East', 'Kristy,', 'AK', '47804']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL35', '1632880459', 'Issued', 'on', '19-01-2024', 'Expires', 'on', '02-09-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL70', '4300636585', 'Issued', 'on', '01-10-2017', 'Expires', 'on', '06-02-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '114', 'Key', 'Stravenue', 'Foxchester,', 'GU', '75854', 'Present', 'Address', '177', 'Anderson', 'Village', 'Apt.', '268', 'Port', 'Davidberg,', 'ME', '22082']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL23', '8638257497', 'Issued', 'on', '16-09-2010', 'Expires', 'on', '05-03-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL99', '7519578899', 'Issued', 'on', '02-05-2029', 'Expires', 'on', '14-11-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL41', '5816198518', 'Issued', 'on', '21-12-2016', 'Expires', 'on', '08-11-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL69', '7852415525', 'Issued', 'on', '12-11-2014', 'Expires', 'on', '19-11-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Mark', 'Pierce', 'DOB', '16-06-2009']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '+1-749-281-8299x2299']","[17, 17, 17]"
"['Permanent', 'Address', '09439', 'Montgomery', 'Burgs', 'Smallside,', 'LA', '84637', 'Present', 'Address', 'USCGC', 'Sanchez', 'FPO', 'AP', '53728']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '027', 'Washington', 'Ford', 'Catherinemouth,', 'VI', '94658', 'Present', 'Address', '2588', 'Luis', 'Mountain', 'Apt.', '473', 'North', 'Brent,', 'MS', '81159']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '9532', 'Ferrell', 'Mountain', 'Kochfort,', 'AK', '12303', 'Present', 'Address', 'USCGC', 'Levy', 'FPO', 'AE', '76961']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '(400)647-9748x016']","[17, 17, 17]"
"['KL76', '6322520473', 'Issued', 'on', '14-12-2029', 'Expires', 'on', '23-08-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL50', '1346078411', 'Issued', 'on', '02-12-2018', 'Expires', 'on', '25-08-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL59', '3980491761', 'Issued', 'on', '27-09-2006', 'Expires', 'on', '30-10-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '8416', 'Duran', 'Harbors', 'East', 'Theresafurt,', 'MN', '44945', 'Present', 'Address', '39868', 'Brandon', 'Dam', 'Suite', '787', 'New', 'Patricia,', 'DC', '43488']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL62', '7296096954', 'Issued', 'on', '21-01-2026', 'Expires', 'on', '14-01-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL63', '7767538527', 'Issued', 'on', '23-09-2010', 'Expires', 'on', '27-07-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '+1-749-758-8879x470']","[17, 17, 17]"
"['Emergency', 'Contact', '+1-916-494-0974x99309']","[17, 17, 17]"
"['Michelle', 'Hampton', 'DOB', '18-02-2018']","[0, 0, 3, 3]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL65', '3085816511', 'Issued', 'on', '24-03-2010', 'Expires', 'on', '11-05-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '409.813.0756']","[17, 17, 17]"
"['Jennifer', 'Hampton', 'DOB', '30-03-2021']","[0, 0, 3, 3]"
"['Nancy', 'Brown', 'DOB', '24-11-2009']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL64', '2982979741', 'Issued', 'on', '05-11-2022', 'Expires', 'on', '02-04-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL58', '2405969000', 'Issued', 'on', '13-04-2024', 'Expires', 'on', '04-04-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL63', '5646751885', 'Issued', 'on', '24-09-2027', 'Expires', 'on', '22-06-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL79', '9383431259', 'Issued', 'on', '29-01-2023', 'Expires', 'on', '08-01-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL18', '3799264931', 'Issued', 'on', '16-11-2015', 'Expires', 'on', '03-02-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '685.585.4973x348']","[17, 17, 17]"
"['Vickie', 'Wise', 'DOB', '08-03-2029']","[0, 0, 3, 3]"
"['KL12', '3668616333', 'Issued', 'on', '01-04-2012', 'Expires', 'on', '07-09-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL70', '3875303857', 'Issued', 'on', '09-03-2029', 'Expires', 'on', '02-11-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '441', 'Huang', 'Locks', 'Suite', '240', 'Stephanieland,', 'MI', '58484', 'Present', 'Address', '38484', 'Daniel', 'Streets', 'Apt.', '308', 'Lake', 'Jesse,', 'CT', '54673']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL99', '2584392711', 'Issued', 'on', '08-06-2016', 'Expires', 'on', '10-08-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '82677', 'Katelyn', 'Heights', 'Justinton,', 'PW', '12226', 'Present', 'Address', '026', 'Sarah', 'Camp', 'Frenchburgh,', 'WA', '38442']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Alexandra', 'Bradley', 'DOB', '06-11-2008']","[0, 0, 3, 3]"
"['Permanent', 'Address', 'PSC', '5478,', 'Box', '8728', 'APO', 'AA', '36262', 'Present', 'Address', '2742', 'Jill', 'Turnpike', 'Ashleyborough,', 'HI', '80580']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '+1-266-685-1612x2753']","[17, 17, 17]"
"['KL49', '9410288290', 'Issued', 'on', '01-04-2018', 'Expires', 'on', '18-03-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '4990', 'Valdez', 'Square', 'Apt.', '017', 'Erikhaven,', 'MH', '92717', 'Present', 'Address', '459', 'Jeffrey', 'Dale', 'Hernandezstad,', 'MT', '92505']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '+1-778-333-9187']","[17, 17, 17]"
"['KL99', '8612747444', 'Issued', 'on', '24-05-2024', 'Expires', 'on', '06-01-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '9883398225']","[17, 17, 17]"
"['Permanent', 'Address', '87072', 'Bryant', 'Centers', 'Suite', '406', 'Lisaborough,', 'OR', '10073', 'Present', 'Address', '180', 'Valerie', 'Mountains', 'Apt.', '462', 'Port', 'Darlene,', 'VA', '85157']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL82', '4361393222', 'Issued', 'on', '03-07-2019', 'Expires', 'on', '09-12-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL64', '8136179811', 'Issued', 'on', '19-03-2018', 'Expires', 'on', '17-06-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL92', '2465576748', 'Issued', 'on', '16-01-2018', 'Expires', 'on', '24-12-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '482-551-2868']","[17, 17, 17]"
"['Emergency', 'Contact', '5049786863']","[17, 17, 17]"
"['KL56', '8854238082', 'Issued', 'on', '22-12-2016', 'Expires', 'on', '23-06-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '69033', 'Craig', 'Bypass', 'Harperton,', 'IA', '97565', 'Present', 'Address', '83028', 'Young', 'Street', 'Suite', '995', 'West', 'Nancy,', 'TN', '68822']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '964.240.8926']","[17, 17, 17]"
"['Emergency', 'Contact', '(568)556-6246x287']","[17, 17, 17]"
"['KL67', '6922713963', 'Issued', 'on', '07-06-2015', 'Expires', 'on', '10-04-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL51', '6075963527', 'Issued', 'on', '09-02-2010', 'Expires', 'on', '14-12-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL43', '6756711494', 'Issued', 'on', '28-02-2007', 'Expires', 'on', '02-05-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(568)282-6343x51751']","[17, 17, 17]"
"['Permanent', 'Address', '39837', 'Molly', 'Isle', 'Susantown,', 'IL', '25407', 'Present', 'Address', 'USS', 'Burgess', 'FPO', 'AA', '32298']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['KL11', '1820581106', 'Issued', 'on', '12-11-2028', 'Expires', 'on', '06-10-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL62', '4256292393', 'Issued', 'on', '22-02-2029', 'Expires', 'on', '27-02-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '546', 'Ferguson', 'Knolls', 'Josehaven,', 'FM', '65680', 'Present', 'Address', '3556', 'Anna', 'Forges', 'Apt.', '048', 'Phillipsborough,', 'MA', '30650']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '8547', 'Murray', 'Street', 'Garyside,', 'NM', '24624', 'Present', 'Address', 'PSC', '8080,', 'Box', '1006', 'APO', 'AE', '83168']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL61', '3971203213', 'Issued', 'on', '27-01-2013', 'Expires', 'on', '06-07-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL84', '6879898071', 'Issued', 'on', '05-04-2029', 'Expires', 'on', '03-05-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '0997', 'Smith', 'Place', 'Suite', '008', 'Amandaport,', 'AK', '66327', 'Present', 'Address', '11823', 'Christine', 'Glen', 'Suite', '461', 'Susanmouth,', 'OK', '32378']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL80', '6715705115', 'Issued', 'on', '02-12-2028', 'Expires', 'on', '18-11-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '016', 'Bennett', 'Mountains', 'Lake', 'Albertburgh,', 'CO', '66018', 'Present', 'Address', '180', 'Jason', 'Ways', 'Suite', '401', 'Rachelshire,', 'TN', '04813']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL42', '1990153355', 'Issued', 'on', '20-04-2011', 'Expires', 'on', '25-11-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '261', 'Martin', 'Garden', 'Rhodesside,', 'MA', '50812', 'Present', 'Address', '185', 'Connor', 'Fort', 'West', 'Cassiefurt,', 'WI', '43279']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL78', '3964229896', 'Issued', 'on', '17-03-2006', 'Expires', 'on', '10-10-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL71', '7858164010', 'Issued', 'on', '01-07-2014', 'Expires', 'on', '12-07-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Henry', 'Pugh', 'MD', 'DOB', '28-04-2028']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '001-461-894-3114']","[17, 17, 17]"
"['KL56', '6065662867', 'Issued', 'on', '31-05-2029', 'Expires', 'on', '07-10-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL78', '5838636972', 'Issued', 'on', '13-06-2010', 'Expires', 'on', '16-06-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL16', '7671625956', 'Issued', 'on', '22-12-2015', 'Expires', 'on', '21-06-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '7541', 'Christopher', 'Meadows', 'Hawkinshaven,', 'MT', '14039', 'Present', 'Address', '199', 'Shields', 'Bridge', 'Suite', '661', 'New', 'Adriana,', 'TX', '50404']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL72', '9642614082', 'Issued', 'on', '19-12-2010', 'Expires', 'on', '03-12-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL71', '7186766399', 'Issued', 'on', '08-05-2014', 'Expires', 'on', '12-06-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL16', '8996039244', 'Issued', 'on', '01-05-2014', 'Expires', 'on', '23-12-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL18', '7015992643', 'Issued', 'on', '01-03-2010', 'Expires', 'on', '09-05-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL90', '3948284698', 'Issued', 'on', '20-11-2010', 'Expires', 'on', '27-12-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL82', '9371430906', 'Issued', 'on', '03-08-2014', 'Expires', 'on', '12-07-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL41', '8578226896', 'Issued', 'on', '26-05-2015', 'Expires', 'on', '03-09-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '3799', 'Stephen', 'Dale', 'Suite', '065', 'Brockmouth,', 'NV', '44375', 'Present', 'Address', '5937', 'Thompson', 'Locks', 'Kellyfort,', 'OK', '32276']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '564-965-1939x82807']","[17, 17, 17]"
"['KL76', '6928678489', 'Issued', 'on', '10-02-2015', 'Expires', 'on', '09-10-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Ryan', 'Pope', 'DOB', '05-02-2028']","[0, 0, 3, 3]"
"['KL85', '9547119184', 'Issued', 'on', '10-03-2022', 'Expires', 'on', '07-12-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL89', '9848621776', 'Issued', 'on', '30-09-2026', 'Expires', 'on', '03-07-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Matthew', 'Espinoza', 'DOB', '10-01-2018']","[0, 0, 3, 3]"
"['KL36', '3686566602', 'Issued', 'on', '19-09-2007', 'Expires', 'on', '23-06-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL20', '1674555072', 'Issued', 'on', '17-07-2025', 'Expires', 'on', '03-07-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL19', '1672302490', 'Issued', 'on', '03-01-2025', 'Expires', 'on', '02-11-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL46', '8331319481', 'Issued', 'on', '19-05-2023', 'Expires', 'on', '08-06-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', 'PSC', '6805,', 'Box', '8911', 'APO', 'AE', '86694', 'Present', 'Address', '909', 'Rasmussen', 'Isle', 'Rodriguezville,', 'KS', '29599']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '288.999.3756x79825']","[17, 17, 17]"
"['Permanent', 'Address', '12545', 'Mueller', 'Pike', 'Suite', '571', 'Bowenmouth,', 'MD', '09305', 'Present', 'Address', '51238', 'Andrea', 'Isle', 'Mullenbury,', 'AS', '53591']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '660', 'Shannon', 'Meadow', 'Smithborough,', 'IL', '36984', 'Present', 'Address', '182', 'Nguyen', 'Mount', 'West', 'Emilyfort,', 'NC', '84270']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['James', 'Long', 'DOB', '31-01-2009']","[0, 0, 3, 3]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Ryan', 'Williamson', 'DOB', '13-02-2028']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '001-749-491-2513x412']","[17, 17, 17]"
"['KL31', '8699281063', 'Issued', 'on', '31-07-2022', 'Expires', 'on', '01-06-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '662', 'Reid', 'Square', 'New', 'Garrett,', 'LA', '18889', 'Present', 'Address', '050', 'Taylor', 'Via', 'Suite', '887', 'Cohenchester,', 'VT', '58677']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '921.990.3404x3842']","[17, 17, 17]"
"['Ashley', 'Wilson', 'DOB', '05-09-2023']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '078', 'Veronica', 'Cove', 'Apt.', '407', 'Michaelland,', 'NV', '15887', 'Present', 'Address', '95962', 'Kristen', 'Via', 'Port', 'Brian,', 'MI', '70268']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Joshua', 'Morris', 'DOB', '25-02-2029']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL15', '9115009532', 'Issued', 'on', '26-02-2015', 'Expires', 'on', '16-01-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '60422', 'Dustin', 'Islands', 'Port', 'Megan,', 'MO', '64655', 'Present', 'Address', '667', 'Cynthia', 'Trafficway', 'Apt.', '684', 'Shawnfort,', 'MD', '76779']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '751', 'Robinson', 'Meadow', 'South', 'Joseph,', 'MP', '37672', 'Present', 'Address', '750', 'Cory', 'Tunnel', 'Smithburgh,', 'NV', '60337']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL39', '5083595988', 'Issued', 'on', '22-03-2005', 'Expires', 'on', '03-10-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Michael', 'Anderson', 'DOB', '25-04-2027']","[0, 0, 3, 3]"
"['Permanent', 'Address', '54152', 'Randy', 'Inlet', 'Apt.', '611', 'East', 'Thomasberg,', 'OR', '30148', 'Present', 'Address', '05162', 'Jones', 'Lights', 'Apt.', '115', 'Nicoleberg,', 'MS', '99218']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL15', '6047405755', 'Issued', 'on', '23-09-2009', 'Expires', 'on', '11-01-2027']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL84', '8792122716', 'Issued', 'on', '28-03-2028', 'Expires', 'on', '22-01-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Justin', 'Bishop', 'DOB', '13-10-2010']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL23', '4683935600', 'Issued', 'on', '04-03-2020', 'Expires', 'on', '23-02-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL98', '7422990551', 'Issued', 'on', '12-10-2029', 'Expires', 'on', '12-06-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '9731', 'Donald', 'Crossing', 'Bellchester,', 'MD', '18828', 'Present', 'Address', '89994', 'Melanie', 'Shoals', 'Jamiehaven,', 'ID', '98522']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL42', '2388450337', 'Issued', 'on', '12-07-2018', 'Expires', 'on', '03-04-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Rachel', 'Leon', 'DOB', '05-05-2013']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '79180', 'Peck', 'Curve', 'Valenciashire,', 'MT', '48396', 'Present', 'Address', '1091', 'Jose', 'Canyon', 'Port', 'Raymondport,', 'SC', '93906']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL80', '6532043071', 'Issued', 'on', '31-03-2022', 'Expires', 'on', '02-05-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(761)888-9241x41832']","[17, 17, 17]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '6303', 'Sandy', 'Crescent', 'Salazarton,', 'ME', '87805', 'Present', 'Address', '02027', 'Mills', 'Tunnel', 'Garyberg,', 'WA', '35728']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL11', '7666869046', 'Issued', 'on', '19-02-2030', 'Expires', 'on', '20-03-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL24', '4574027737', 'Issued', 'on', '13-03-2006', 'Expires', 'on', '06-08-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL80', '5916199809', 'Issued', 'on', '22-10-2019', 'Expires', 'on', '15-06-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL86', '4776677517', 'Issued', 'on', '09-01-2023', 'Expires', 'on', '16-05-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '491-677-8507x925']","[17, 17, 17]"
"['KL63', '5305985001', 'Issued', 'on', '12-09-2008', 'Expires', 'on', '22-09-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '80003', 'Thomas', 'Lights', 'East', 'Sarah,', 'PR', '05136', 'Present', 'Address', '53654', 'Ashley', 'Crest', 'Apt.', '238', 'South', 'Caseymouth,', 'VI', '37503']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '001-945-718-7053x49493']","[17, 17, 17]"
"['Permanent', 'Address', '83206', 'Jesse', 'Key', 'Apt.', '506', 'Daltonhaven,', 'IA', '55527', 'Present', 'Address', '41038', 'Haynes', 'Landing', 'Villegasland,', 'OR', '13028']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
